t*,z*,uz
0.0017476744186046512,0.0,-0.000776044119408815
0.0017476744186046512,0.01,-0.000763786774872404
0.0017476744186046512,0.02,-0.000751814866750438
0.0017476744186046512,0.03,-0.000740190795280622
0.0017476744186046512,0.04,-0.000728908429929876
0.0017476744186046512,0.05,-0.00071795933603226
0.0017476744186046512,0.06,-0.000707332970975323
0.0017476744186046512,0.07,-0.000697016900520125
0.0017476744186046512,0.08,-0.000686997045659764
0.0017476744186046512,0.09,-0.000677257953237908
0.0017476744186046512,0.1,-0.000667783081933561
0.0017476744186046512,0.11,-0.000658555094941691
0.0017476744186046512,0.12,-0.000649556150896891
0.0017476744186046512,0.13,-0.000640768185164147
0.0017476744186046512,0.14,-0.00063217317448957
0.0017476744186046512,0.15,-0.000623753379099028
0.0017476744186046512,0.16,-0.000615491557583617
0.0017476744186046512,0.17,-0.000607371151245282
0.0017476744186046512,0.18,-0.00059937643592306
0.0017476744186046512,0.19,-0.000591492640615412
0.0017476744186046512,0.2,-0.000583706033401484
0.0017476744186046512,0.21,-0.000576003976199729
0.0017476744186046512,0.22,-0.00056837495075506
0.0017476744186046512,0.23,-0.000560808558898039
0.0017476744186046512,0.24,-0.000553295500566388
0.0017476744186046512,0.25,-0.000545827533327248
0.0017476744186046512,0.26,-0.000538397417203962
0.0017476744186046512,0.27,-0.000530998848517445
0.0017476744186046512,0.28,-0.000523626386227565
0.0017476744186046512,0.29,-0.000516275373935233
0.0017476744186046512,0.3,-0.000508941860312155
0.0017476744186046512,0.31,-0.000501622520291898
0.0017476744186046512,0.32,-0.000494314578909454
0.0017476744186046512,0.33,-0.000487015739239427
0.0017476744186046512,0.34,-0.000479724115472996
0.0017476744186046512,0.35,-0.000472438171804105
0.0017476744186046512,0.36,-0.000465156667474332
0.0017476744186046512,0.37,-0.000457878608057936
0.0017476744186046512,0.38,-0.000450603202854381
0.0017476744186046512,0.39,-0.00044332982809307
0.0017476744186046512,0.4,-0.000436057995539889
0.0017476744186046512,0.41,-0.000428787326021721
0.0017476744186046512,0.42,-0.000421517527346905
0.0017476744186046512,0.43,-0.000414248376090049
0.0017476744186046512,0.44,-0.000406979702722038
0.0017476744186046512,0.45,-0.000399711379594627
0.0017476744186046512,0.46,-0.000392443311328304
0.0017476744186046512,0.47,-0.000385175427197686
0.0017476744186046512,0.48,-0.000377907675157066
0.0017476744186046512,0.49,-0.000370640017196874
0.0017476744186046512,0.5,-0.00036337242576799
0.0017476744186046512,0.51,-0.00035610488105345
0.0017476744186046512,0.52,-0.000348837368905468
0.0017476744186046512,0.53,-0.000341569879299402
0.0017476744186046512,0.54,-0.000334302405185327
0.0017476744186046512,0.55,-0.000327034941642369
0.0017476744186046512,0.56,-0.00031976748526137
0.0017476744186046512,0.57,-0.000312500033698074
0.0017476744186046512,0.58,-0.000305232585352477
0.0017476744186046512,0.59,-0.00029796513914065
0.0017476744186046512,0.6,-0.000290697694333727
0.0017476744186046512,0.61,-0.000283430250445225
0.0017476744186046512,0.62,-0.000276162807152843
0.0017476744186046512,0.63,-0.000268895364244627
0.0017476744186046512,0.64,-0.000261627921582222
0.0017476744186046512,0.65,-0.000254360479075977
0.0017476744186046512,0.66,-0.000247093036668233
0.0017476744186046512,0.67,-0.000239825594322173
0.0017476744186046512,0.68,-0.000232558152014468
0.0017476744186046512,0.69,-0.000225290709730438
0.0017476744186046512,0.7,-0.000218023267460917
0.0017476744186046512,0.71,-0.000210755825200223
0.0017476744186046512,0.72,-0.000203488382944859
0.0017476744186046512,0.73,-0.00019622094069269
0.0017476744186046512,0.74,-0.00018895349844242
0.0017476744186046512,0.75,-0.000181686056193271
0.0017476744186046512,0.76,-0.000174418613944776
0.0017476744186046512,0.77,-0.00016715117169666
0.0017476744186046512,0.78,-0.000159883729448761
0.0017476744186046512,0.79,-0.000152616287200983
0.0017476744186046512,0.8,-0.000145348844953272
0.0017476744186046512,0.81,-0.000138081402705597
0.0017476744186046512,0.82,-0.000130813960457939
0.0017476744186046512,0.83,-0.000123546518210289
0.0017476744186046512,0.84,-0.000116279075962641
0.0017476744186046512,0.85,-0.000109011633714993
0.0017476744186046512,0.86,-0.000101744191467343
0.0017476744186046512,0.87,-9.44767492196897e-5
0.0017476744186046512,0.88,-8.72093069720338e-5
0.0017476744186046512,0.89,-7.9941864724375e-5
0.0017476744186046512,0.9,-7.26744224767134e-5
0.0017476744186046512,0.91,-6.54069802290493e-5
0.0017476744186046512,0.92,-5.8139537981383e-5
0.0017476744186046512,0.93,-5.08720957337145e-5
0.0017476744186046512,0.94,-4.36046534860444e-5
0.0017476744186046512,0.95,-3.63372112383726e-5
0.0017476744186046512,0.96,-2.90697689906996e-5
0.0017476744186046512,0.97,-2.18023267430256e-5
0.0017476744186046512,0.98,-1.45348844953508e-5
0.0017476744186046512,0.99,-7.2674422476755e-6
0.0017476744186046512,1.0,1.77793839206329e-20
0.03488372093023256,0.0,-0.000947210613267687
0.03488372093023256,0.01,-0.000934816272560321
0.03488372093023256,0.02,-0.000922434644326913
0.03488372093023256,0.03,-0.00091013183325743
0.03488372093023256,0.04,-0.000897907794289534
0.03488372093023256,0.05,-0.000885762429834531
0.03488372093023256,0.06,-0.000873695611105856
0.03488372093023256,0.07,-0.000861707180229244
0.03488372093023256,0.08,-0.000849796950777521
0.03488372093023256,0.09,-0.000837964708056829
0.03488372093023256,0.1,-0.000826210209351652
0.03488372093023256,0.11,-0.000814533184175296
0.03488372093023256,0.12,-0.000802933334538851
0.03488372093023256,0.13,-0.000791410335242667
0.03488372093023256,0.14,-0.000779963834191528
0.03488372093023256,0.15,-0.000768593452733634
0.03488372093023256,0.16,-0.00075729878602306
0.03488372093023256,0.17,-0.000746079403405144
0.03488372093023256,0.18,-0.000734934848824115
0.03488372093023256,0.19,-0.000723864641252225
0.03488372093023256,0.2,-0.000712868275139554
0.03488372093023256,0.21,-0.000701945220883624
0.03488372093023256,0.22,-0.00069109492531792
0.03488372093023256,0.23,-0.000680316812218372
0.03488372093023256,0.24,-0.000669610282826813
0.03488372093023256,0.25,-0.000658974716390419
0.03488372093023256,0.26,-0.000648409470716077
0.03488372093023256,0.27,-0.000637913882738639
0.03488372093023256,0.28,-0.000627487269101968
0.03488372093023256,0.29,-0.000617128926751675
0.03488372093023256,0.3,-0.000606838133538439
0.03488372093023256,0.31,-0.000596614148830759
0.03488372093023256,0.32,-0.000586456214136019
0.03488372093023256,0.33,-0.000576363553728692
0.03488372093023256,0.34,-0.000566335375284535
0.03488372093023256,0.35,-0.000556370870519619
0.03488372093023256,0.36,-0.000546469215833017
0.03488372093023256,0.37,-0.000536629572952005
0.03488372093023256,0.38,-0.000526851089578619
0.03488372093023256,0.39,-0.000517132900036402
0.03488372093023256,0.4,-0.000507474125916236
0.03488372093023256,0.41,-0.000497873876720098
0.03488372093023256,0.42,-0.000488331250501653
0.03488372093023256,0.43,-0.000478845334502587
0.03488372093023256,0.44,-0.000469415205783589
0.03488372093023256,0.45,-0.000460039931848954
0.03488372093023256,0.46,-0.000450718571263759
0.03488372093023256,0.47,-0.000441450174262619
0.03488372093023256,0.48,-0.000432233783349051
0.03488372093023256,0.49,-0.000423068433884494
0.03488372093023256,0.5,-0.00041395315466608
0.03488372093023256,0.51,-0.000404886968492281
0.03488372093023256,0.52,-0.000395868892715578
0.03488372093023256,0.53,-0.000386897939781367
0.03488372093023256,0.54,-0.000377973117752315
0.03488372093023256,0.55,-0.000369093430817461
0.03488372093023256,0.56,-0.000360257879785361
0.03488372093023256,0.57,-0.000351465462560656
0.03488372093023256,0.58,-0.00034271517460344
0.03488372093023256,0.59,-0.000334006009370908
0.03488372093023256,0.6,-0.000325336958740753
0.03488372093023256,0.61,-0.000316707013415865
0.03488372093023256,0.62,-0.000308115163309919
0.03488372093023256,0.63,-0.000299560397913487
0.03488372093023256,0.64,-0.000291041706640364
0.03488372093023256,0.65,-0.000282558079153834
0.03488372093023256,0.66,-0.000274108505672665
0.03488372093023256,0.67,-0.000265691977256664
0.03488372093023256,0.68,-0.000257307486071672
0.03488372093023256,0.69,-0.000248954025633935
0.03488372093023256,0.7,-0.000240630591033819
0.03488372093023256,0.71,-0.000232336179138913
0.03488372093023256,0.72,-0.000224069788776585
0.03488372093023256,0.73,-0.000215830420896123
0.03488372093023256,0.74,-0.000207617078710625
0.03488372093023256,0.75,-0.000199428767818868
0.03488372093023256,0.76,-0.000191264496307411
0.03488372093023256,0.77,-0.000183123274833247
0.03488372093023256,0.78,-0.000175004116687359
0.03488372093023256,0.79,-0.000166906037839573
0.03488372093023256,0.8,-0.000158828056965147
0.03488372093023256,0.81,-0.000150769195453584
0.03488372093023256,0.82,-0.000142728477400183
0.03488372093023256,0.83,-0.00013470492958088
0.03488372093023256,0.84,-0.000126697581410994
0.03488372093023256,0.85,-0.000118705464888481
0.03488372093023256,0.86,-0.000110727614522388
0.03488372093023256,0.87,-0.000102763067247189
0.03488372093023256,0.88,-9.48108623237264e-5
0.03488372093023256,0.89,-8.6870041227536e-5
0.03488372093023256,0.9,-7.89396475253165e-5
0.03488372093023256,0.91,-7.10187267403696e-5
0.03488372093023256,0.92,-6.31063262078384e-5
0.03488372093023256,0.93,-5.52014949206024e-5
0.03488372093023256,0.94,-4.73032833667044e-5
0.03488372093023256,0.95,-3.94107433592039e-5
0.03488372093023256,0.96,-3.15229278593694e-5
0.03488372093023256,0.97,-2.36388907941324e-5
0.03488372093023256,0.98,-1.57576868687418e-5
0.03488372093023256,0.99,-7.87837137556636e-6
0.03488372093023256,1.0,1.65046150375762e-20
